02014421	0401
020C6E22	0460,0448
020C6E23	046B,040143
020C6E24	047A,0401,0448
020C6E25	0476,04DE,040123
020C6E26	0476,0401,04F0
020C6E27	0447,043D,044D
020C6E28	0458,040101,0401,044B
020C6E29	0458,043D,044B
020C6E2A	0423,0439,040126,0426,043D
020C6E2B	0430,0447,0423,0463,04013C,04B4
020C6E2C	0430,04012B,0422,0461
020C6E2D	040143,0461,0433,047A
020C6E2E	040167,0401,0453,0497
020C6E2F	0484,040116,0495,0444
020C6E30	0404,04EA,0411,0498,04B1
020C6E31	040158,044B,0420
020C6E32	04A8,0489,0427,0405
020C6E33	040132,046A,048A,048A,047F
020C6E34	04012E,044B,0432
020C6E35	0495,0447,0497,0479,040116
020C6E36	0489,04013F,04013B,0452
020C6E37	0495,0498,0439,0458,04B4
020C6E38	0495,0460,0498,0401,0452
020C6E39	0495,0483,040138
020C6E3A	0495,0489,0422,0422,04B6
020C6E3B	0495,046A,040129,047C
020C6E3C	0495,0498,040133
020C6E3D	0495,0458,0447,0415,0476
020C6E3E	04012E,04A7,040138
020C6E3F	040107,040156,04B4
020C6E40	040149,0472,040123
020C6E41	0495,04C7,040E,04C7,0401,04B4
020C6E42	04012C,046A,0447,0405
020C6E43	04012C,044B,0405
020C6E44	04011C,0489,042B,0410
020C6E45	04F7,0489,0489
020C6E46	046B,0423,041C,0498,043A
020C6E47	046B,0423,04C7,04A8
020C6E48	04CB,0458,0423
020C6E49	04CB,0439,0405
020C6E4A	041F,044B,0498,04B1
020C6E4B	0481,04011E,0411,0458,0401,0423
020C6E4C	0481,0415,0415
020C6E4D	0481,049C
020C6E4E	048E,040126,04B4
020C6E4F	041E,044B,0425,0425,0425,0425
020C6E50	04B4,0447,0431,0443
020C6E51	04C7,0413,0422,040156
020C6E52	04C7,043D,0480
020C6E53	0498,041F,044B,042A,0422
020C6E54	0489,0495,042A,04D9,04B4,04ED
020C6E55	0489,040149,042B,046F
020C6E56	040137,0460,0447,0458,04A1
020C6E57	04011E,041E,0401,0458,0401,0423,040156
020C6E58	046A,0495,040160
020C6E59	04011C,040125,0427,0405
020C6E5A	0481,0415,0498
020C6E5B	04B4,040101,0489
020C6E5C	04B4,0401,04F0,0415,043F
020C6E5D	0498,04013F,04012C,04012C,0471
020C6E5E	042E,0429,045A,0422,0401,040E
020C6E5F	0489,04012B,04F0,04B6
020C6E60	04C7,046B,040158
020C6E61	04C7,046A,04011E,0422
020C6E62	0498,04EF
020C6E63	04B3,04DD
020C6E64	041C,0433,0423,0422,04D7,041C,043B
020C6E65	0416,0401,0411,043B
020C6E66	0488,0423,04C7,04B9
020C6E67	0495,04DE,04D5
020C6E68	0495,044B,0458,04C2
020C6E69	0495,0489,0422,0401,043E
020C6E6A	04011E,0425,0425,0433,0449
020C6E6B	0495,0498,04E0
020C6E6C	0495,0473,0498,0411
020C6E6D	04A0,040101,046C,044C
020C6E6E	04A0,041C,040E,0401,040E,0497
020C6E6F	047B,040125,0467,044D
020C6E70	046A,042E,0458,047A,043B
020C6E71	047F,043C
020C6E72	0480,0404,043E,0425,040142
020C6E73	045A,0498,04F7
020C6E75	0476,0404,04DD
020C6E76	044B,0461
020C6E77	0447,045A,0413,0458,0458,040144,04A1
020C6E78	0447,046D,0458,0458,040104
020C6E79	040158,0481
020C6E7A	048B,048B,0439
020C6E7B	04011B,0439
020C6E7C	0458,0458,0427
020C6E7D	04C7,04FC,0434,043B
020C6E7E	0430,0422,0401,040E,04B9
020C6F21	0422,0495,0498,0411
020C6F22	0422,0401,0404,0400
020C6F23	040116,0456,0415,04D9,0488,0423
020C6F24	043D,0422,04D7
020C6F25	04F0,042E,04013F,04012C,04012C,0471
020C6F26	046B,0423,04F8
020C6F27	0481,0496,0433,0419
020C6F28	0481,0422,045F
020C6F29	04C7,040134,0401,0419
020C6F2A	04C7,0495,04A3
020C6F2B	0458,0422,04A0
020C6F2C	04B9,0472,0433,045B
020C6F2D	0433,0410,0426,048F
020C6F2E	046A,0495,0498,04B9
020C6F2F	04B4,048F,043B,04CB
020C6F30	0489,0401,04B4
020C6F31	047C,0449,040138
020C6F32	040158,0493,04B9
020C6F33	046B,0447,0405,040158,040158
020C6F34	0428,0401,040112,0481,0452
020C6F35	040104,04012F,0465
020C6F36	04F7,0498,040149,04E6
020C6F37	042B,0474,042B,0474,04EB
020C6F38	0476,0421,0411,040110,0423
020C6F39	040125,04D9,0401,0478
020C6F3A	04011C,04015C,0422,0415
020C6F3B	04ED,0401,04F0
020C6F3C	04A3,04D9,0488,0423
020C6F3D	0495,0489,0498
020C6F3E	0495,046A,048E
020C6F3F	0495,040129,047C
020C6F40	0495,046A,0427,043B
020C6F41	0495,0447,0463
020C6F42	0495,042B,0462
020C6F43	0430,041C,0498,0411
020C6F44	040150,04C5,0458,040126
020C6F45	040158,0460,0410,0408
020C6F46	04014F,047C
020C6F47	04012C,0422,0403,04A1
020C6F48	0489,046B,04C9,0423,0447
020C6F49	04B9,042B,0425,040C
020C6F4A	0495,04A0,0427,043B
020C6F4B	04C7,0421,040123
020C6F4C	04C7,04B4,04B4,0433,047B,04C7
020C6F4D	04012C,0495,0422,0489
020C6F4E	0489,045A,040156,041A
020C6F4F	040158,04DE,0447,0458,04AF
020C6F50	04B4,0498,046C,04E5
020C6F51	0415,041F,044B,040129
020C6F52	0498,04F7
020C6F53	04B4,041C,0472,04B9
020C6F54	04EB,0439,04013C,04B4
020C6F55	04015C,0422,0488,0404,041D,0445
020C6F56	047C,04C8,04ED
020C6F57	040132,047F,047F,0401,047F,047F,040C
020C6F58	040132,0495,0423,0439
020C6F59	040132,0422,0401,0458
020C6F5A	04012E,04015A
020C6F5B	04012E,0411,0432
020C6F5C	040117,046A,04BB,0458
020C6F5D	046B,0476,04D4
020C6F5E	04C7,0447,0447,0452,04F0,045B
020C6F5F	0498,0422,0401,043E
020C6F60	0489,042E,0472,0497
020C6F61	045A,04ED,04B4
020C6F62	04B9,046A,04BB,0458
020C6F63	0441,045A,0422,0401,040E
020C6F64	044B,044B,044B,0489
020C6F65	0476,04BB,0420,040125
020C6F66	0489,0489,0498
020C6F67	0448,042E,0429,04A1,04017A
020C6F68	040158,04B3,04B9
020C6F69	040147,04B6
020C6F6A	04013B,040165
020C6F6B	0404,04D9,0426,04F0,04C7
020C6F6C	040109,042E,0429
020C6F6D	045A,0476,0409,0446,047C
020C6F6E	0458,040138,0455
020C6F6F	047C,0467,0452,0447
020C6F70	040107,0413,04ED,04ED,0497
020C6F71	0481,042A,0459,0422,04B9
020C6F72	0481,0404,0459,0425,04B9
020C6F73	0495,04C1
020C6F74	0415,0439
020C6F75	04011E,041E,0401,0458,0401,0423,0489,0489,04B4,04B4
020C6F76	04011E,0422,0401,0458,0401,0423,0401,0404,04D8,0423,0439
020C6F77	0404,0403,0403,0401,0403,0410,0401,044B,048F,0415
020C6F78	04010C,04C0,040116,0452
020C6F79	04011D,0493
020C6F7A	0449,0434,0449,0434,0422,0420
020C6F7B	04A4,0426,04A4,0426,040116
020C6F7C	04B9,0404,04EA
020C6F7D	0460,043D,043B
020C6F7E	0489,042E,0429,0489,04B9
020C7021	045A,0423,0404,041D,0458
020C7022	040150,046B,0481,0405
020C7023	041C,041E,0463,0458,043B,0447
020C7024	0422,0422,0447,0476,047A
020C7025	0430,046B,0410,0426
020C7026	04013F,044C,0405,0461
020C7027	042E,0427,04013B
020C7028	0489,046D,0488,0478
020C7029	040133,040105,0423,040D
020C702A	04A8,044B,0447
020C702B	04C7,040160,04B4
020C702C	04C7,04F0,0471
020C702D	0489,0495,0419,0458
020C702E	04E0,0489
020C702F	0460,04D9
020C7030	0481,041C,040E,0404,0458,0497
020C7031	0495,040125,0468
020C7032	0495,04C7,04A3
020C7033	0488,0423,04B9,0414,043B
020C7034	040116,046C,047F,047F
020C7035	040116,0495,04D9
020C7036	04A0,04BB,0401,04B4,04DD
020C7037	0444,040116
020C7038	040104,0404,0459,040125,041A
020C7039	040104,047F,047F,0493,0422
020C703A	040104,04011D,04B9
020C703B	040104,0459,0489
020C703C	040104,0448,0452
020C703D	040104,043F
020C703E	040118,040106
020C703F	04012B,0422,0401,040E
020C7040	0447,040B,0401,040112
020C7041	046C,0446,0421,043B
020C7042	04DE,0493,0422
020C7043	04DE,04012C
020C7044	040117,04010F,04C7
020C7045	04012C,04016A,04016A
020C7046	04012C,040125,040C,04A7
020C7047	0411,0458,0433,04012C
020C7048	0411,0432,04B9
020C7049	04012C,046A,047F
020C704A	04012C,046A,0415
020C704B	040125,04017B
020C704C	040125,04FC,0434,043B
020C704D	040125,04F0,045B
020C704E	0460,043D,0458
020C704F	040125,04ED,043C
020C7050	0422,0453,040125
020C7051	040125,042E,0447
020C7052	040125,041F,044B
020C7053	040125,0480
020C7054	04011C,04C7,04017F
020C7055	04011C,04012C,040173
020C7056	04011C,040105,0423,0498,0479
020C7057	04011C,040162,041F,045B
020C7058	04011C,040173,0423,04C7
020C7059	04011C,04DE,040129,0436
020C705A	04011E,0425,0425,0433,0415
020C705B	04011C,04A0,0416,0401,045B
020C705C	04011C,041D,046C,042E,040D
020C705D	0413,0488,0498,044B
020C705E	04011C,044B,0498
020C705F	04011C,0448,0433,0427
020C7060	04011C,042B,04D9
020C7061	04011C,04C7,04BE
020C7062	04011C,04C7,0444
020C7063	04011C,040118
020C7064	04F7,0423,043D,04012B
020C7065	04F7,044B,0419,0458
020C7066	04F7,041D,0447,0458
020C7067	04DE,041F,0411
020C7068	046B,0423,041C,0498,0411
020C7069	046B,0423,0458,0427
020C706A	04ED,040126,040139
020C706B	04ED,04F7,0498,0411
020C706C	04ED,044B,042B,046F
020C706D	04ED,0423,043D,04B9
020C706E	04ED,040E,04C7,0438
020C706F	04ED,042A,041D,0447
020C7070	04ED,040135
020C7071	04ED,04A4,0426
020C7072	04ED,04F9
020C7073	04ED,0493,0410
020C7074	04CB,0495,04DE,040142
020C7075	04CB,0456,0415,040116
020C7076	04CB,04B9,0401,0498,0401
020C7077	04CB,04A9,0409,0458
020C7079	040126,040107,04CB
020C707B	04D1,046B,0481,040117,040138
020C707C	04D1,04010F,04D9,04DD
020C707D	04D1,046A,048A,048A,047F
020C707E	04D1,0421,0443,04D7
020C7121	04D1,04B4,04B4
020C7122	0487,0401,04D9,0423,043F
020C7123	04D1,0495,0494
020C7124	04D1,046B,0476
020C7125	04D1,04A4
020C7126	04D1,0401,0448
020C7127	041F,044B,0483
020C7128	04D7,0472,0449,0458,0452
020C7129	04DE,04C8,0498
020C712A	04D7,0433,0467,0450
020C712B	04D7,046D,0411,0458
020C712C	046B,04DE,040122
020C712D	04CB,043B,04D7
020C712E	04D7,043A,043A,043A
020C712F	04D7,0485,0415
020C7130	04F0,046B,0401,0498,0401
020C7131	04F0,0410,0479,0401,0426
020C7132	04F0,04014D
020C7133	040101,0443
020C7134	04D9,0447,0447,0447
020C7135	0433,042E,0447
020C7136	04B3,04D9
020C7137	04D9,0475
020C7138	043F,04EB
020C7139	0481,0456,0415,04D9,0488,0423
020C713A	04D1,0495,0423,0439
020C713B	04C7,0498,0401,04B1,0481
020C713C	0481,0489,044B,0419,0458
020C713D	0481,04011C,042B,0498
020C713E	0481,04B4,04B4,0489
020C713F	0481,0413,04F0,0479
020C7140	046E,04D9
020C7141	0481,0481,0488,0423
020C7142	0481,046B,0458,045B
020C7143	0481,0498,04DD
020C7144	0481,04014D
020C7145	042A,04D9,0426,040172
020C7146	04011E,0425,0425,0433,04D8
020C7147	04012C,0498,040C,04ED
020C7148	0481,0401,0446,0452
020C7149	0481,0463,04A5
020C714A	0481,0498
020C714B	0401,0426,0481,0405
020C714C	046B,0423,040135,048E
020C714D	048E,046C,0423,04DD
020C714E	0489,0425,0425,0489,0433,0423,04A4
020C714F	0481,04C5,0458,04A4
020C7150	04AA,0423,0423,04DD
020C7151	04A8,0488,0423
020C7152	04A8,0404,044D
020C7153	04A8,04AB
020C7154	04A8,0404,044B
020C7155	04B4,0495,04DB,041D,040112
020C7156	041C,0401,0479,0404,0409,0405,0400,0401
020C7157	04B4,046B,040116,043B,04CB
020C7158	04B4,042E,0459,0458,0498,0401
020C7159	0448,040E,0449,0458,0452,04B4
020C715A	04B4,04F7,0498,046D
020C715B	040162,042A,0422,04B4
020C715D	04B4,04D5,041C,0401,0479
020C715E	046C,044D,0404,0409,0405,0400,0401
020C715F	04B4,048F,043B,0489
020C7160	0422,04A9,04F3
020C7161	04B4,0422,0401,043E,04B9
020C7162	04B4,0495,04A9
020C7163	0498,0404,044D,04B4
020C7164	040158,04B4
020C7165	0404,041D,043D
020C7166	046B,0476,0404,0409,0405,0400,0401
020C7167	04B4,0404,04AD
020C7168	04B3,04B4
020C7169	04B4,041A,0401
020C716A	04C7,0498,04E5,0401,0404,040138
020C716B	047B,04C7,0498,04B1,04C7
020C716C	04C7,042E,0458,040116,0426,04B5
020C716D	04C7,04D7,04D7,0476
020C716E	04C7,04012B,0488,0423
020C716F	040162,046C,0474,04AB
020C7170	0476,041F,046D,0415
020C7171	04011C,0414,04AB
020C7172	04C7,048D,040137
020C7173	04C7,04011C,04F7
020C7174	04C7,04D5,0458,0458
020C7175	04C7,042E,04E5,0498
020C7176	04C7,0423,0401,0458,04DD
020C7177	04C7,04F7,04D9,0411
020C7178	04C7,0401,0458,04D9,0439
020C7179	04C7,045A,0463,0431,0445
020C717A	04C7,0404,041E,040125,041A
020C717B	04C7,0489,041F,04C6
020C717C	04C7,046A,0422,04AC,0401
020C717D	04C7,041C,0433,04012C
020C717E	0463,0458,042B,0405
020C7221	04ED,0431,0400
020C7222	04C7,042E,04AE,0401,044B
020C7223	04C7,04011F,0427,043B
020C7224	04C7,040107,04C7
020C7225	04C7,0476,040139
020C7226	046A,0422,040156,04D4
020C7227	0498,0447,046C,0411,04A1
020C7228	04C7,04A0,042A,04C2
020C7229	0411,0493,040156,0458
020C722A	04C7,0431,0449,0422,0422
020C722B	040158,042B,043D,0458
020C722C	04C7,040112,0461
020C722D	0458,0411,044A,0401,0426
020C722E	04C7,0415,041F,044B,0439
020C722F	0489,0467,0450,044B,0445
020C7230	0489,0448,0458,047C
020C7231	04C7,0495,0497
020C7232	0476,0458,0404,0409,0405,0400,0401
020C7233	04C7,0404,04012C
020C7234	04C7,043C,04DD
020C7235	04C7,047B,0489
020C7236	0411,040110,0423,043A
020C7237	046B,0410,0426,04C7
020C7238	0467,0450,0422,0401,0458
020C7239	040134,04C7
020C723A	04C7,044B,0458
020C723B	04C7,0458,044B
020C723C	042E,04AE,04C7
020C723D	04C7,046B,0480
020C723E	04B4,044B,0447,0447,0447
020C7240	04C7,044B
020C7241	04A3,043C,043B,04DD
020C7242	04A3,0459,0411,0458
020C7243	04A3,0459,0401,044B
020C7244	04A2,04016A
020C7245	04A2,0488,0423,046F
020C7246	04A2,040101,0401,044D
020C7247	04A2,045A,0413,0443
020C7248	04A2,046B,042E,045B
020C7249	04A2,0404,044B,0461
020C724A	04D1,0423,041A
020C724B	0497,0479
020C724C	045A,041F,044B,042A,0422
020C724D	0489,04A8,04DE,040129,0452
020C724E	0404,04D9,0426,040156
020C724F	0489,04011E,041E,0401,0458,0423
020C7250	0489,040156,041D,0423,0458
020C7251	0489,04011C,0489,0416,045B
020C7252	0489,041C,0498,0489,0493
020C7253	0489,0481,04C8,04ED
020C7254	0489,040150,0463,0458
020C7255	0489,040126,040138
020C7256	040130,040156
020C7257	0489,043D,044B,04012E
020C7258	0489,04A9,040156
020C7259	0489,040E,04D9,0498
020C725A	0489,046C,0483,04D7
020C725B	04F9,04012F
020C725C	0489,0476,0458,04A4
020C725D	04F0,04F0,04CE
020C725E	0489,0497,0415,0489
020C725F	0489,042E,0429,0401,04E2
020C7260	0489,04011C,040128
020C7261	0489,04011D,044B
020C7262	0489,040E,0479,0489
020C7263	0489,0423,0439,04A1
020C7264	0489,042E,0429,04A1
020C7265	046C,044B,047C,0489
020C7266	042A,0472,04B4,04B4,04B4
020C7267	0489,0495,0443
020C7268	0498,048C
020C7269	04A2,0458,0458
020C726A	0422,040149,0413,0410,0478
020C726B	0447,0483
020C726C	046E,0489
020C726D	046E,04CE
020C726E	0422,0403,0465,0473,0458,0450
020C726F	040116,042A,04D9,044B,047C
020C7270	040116,040149,0410,043D
020C7271	04AB,0431,04C8,0445
020C7272	04D1,0498,04B4
020C7273	0463,0422,04AB
020C7274	040116,04A6
020C7275	040116,04B3
020C7276	0498,0405,040129,0427,043B
020C7277	04A8,04011E,040126,044B
020C7278	0498,046A,0487,04B4
020C7279	0498,045A,046B,04CB
020C727A	0498,0479,0433,0458,045B
020C727B	0498,0495,0460,0401,045B
020C727C	0498,042E,0410,0404,042E,0410,0403
020C727D	0498,046C,0446,04A2
020C727E	0498,0460,0448,0452
020C7321	0498,046B,0401,0497
020C7322	0498,0489,0423,043D
020C7323	0498,040150
020C7324	0498,04A0,0401,0445
020C7325	0498,040158
020C7326	0498,04D5
020C7327	04011C,0489,0427,0405
020C7328	0498,0465
020C7329	0479,041D,0458,04A1,042E,0429
020C732A	042E,0429,04D5,0409
020C732B	04B3,0463,04A5
020C732C	04B3,0481
020C732D	04010F,0423,0458,041C,043B
020C732E	041C,0433,0423,0422,04D7,04A1
020C732F	0458,0404,0447,04A1
020C7330	0448,0433,0426,041C,043B
020C7331	04A0,0415,0411,040110,0423
020C7332	0447,04F0,046E,04B9
020C7333	04A0,042A,04DE,0415,0415
020C7334	04A0,0401,04011D,0464
020C7335	04A0,04012C,0479,0404
020C7336	04C7,0456,0415
020C7337	04A0,0495,0423,0439
020C7338	04A0,046A,0472,0422
020C7339	041D,0479,0433,0458,04D9
020C733A	04A0,046D,04A2
020C733B	04A0,0423,04A7
020C733C	04A0,044E
020C733D	04A0,0439,0405
020C733E	0498,04E5,0493
020C733F	04D5,040106
020C7340	042E,04AA,0493
020C7341	040132,040156,04B9
020C7342	0448,0433,0401,04ED,0427,043B,04B9
020C7343	04B9,0431,040133,04B9
020C7344	0449,04B9,04B9,04B9
020C7345	04A0,0471,043A
020C7346	045A,040101,0401,0458,046C
020C7348	042A,04D9,04B4,0447,0400
020C7349	04B9,042A,04E1,0405
020C734A	04B9,040138
020C734B	0481,0481,0481
020C734C	0498,0436,04B9
020C734D	0460,0456,0415,04D9,0488,0423
020C734E	0460,04BB,0420,040125
020C734F	0460,0447,0447,0447,0401,0426
020C7350	0460,040131,0431
020C7351	0460,0479,041D,0476
020C7352	0460,0495,04B7
020C7353	047B,040125,043D,0426,044D
020C7354	0472,040125,0423,0439
020C7355	04D9,04D7,044D
020C7356	0479,044B,046A,0487,0401,04D9,0423
020C7357	046A,04010F,0423,0422,04D7
020C7358	046A,0431,049D,0431,0498
020C7359	046A,0423,0422,0498
020C735A	046A,0422,04F7
020C735B	046A,041C,0401,0479,0404
020C735C	045B,04011C,041D,0422,0493
020C735D	045B,042E,04AA
020C735E	0474,0438,04CB,046E
020C735F	0476,0495,0411
020C7360	045A,04ED,042B,0404,0422,04C7
020C7361	045A,0413,040107,0449,0434
020C7362	045A,040105,0423,04AB
020C7363	045A,0422,0401,0458,04012B
020C7364	045A,047D,040156
020C7365	045A,0498,0466,0436
020C7366	045A,041C,0472,0497
020C7367	045A,0495,0423,0439
020C7368	045A,0489,0498
020C7369	045A,0413,0422,0401,043E
020C736A	045A,048D,0447
020C736B	04C8,045A
020C736C	045A,0414,043B,0405
020C736D	045A,0414,0458
020C736E	045A,040E,0497
020C736F	045A,043C
020C7370	0489,0425,0425,0489,0433,0495,040129,0452
020C7371	04013B,041F,044B,0401,0458,046C
020C7372	046B,04011E,0426
020C7373	046B,049B,0489
020C7374	046B,042E,04AE
020C7375	0469,04D5,0405
020C7376	046B,04ED
020C7377	046B,0427
020C7378	0401,0404,040138,040107,0476
020C7379	0476,0488,040135
020C737A	0476,040135,04AF
020C737B	0458,0460,045A,0401,0458,04A1
020C737C	0476,040107,044B
020C737D	0476,04011E,0481
020C737E	0476,043B,04012C
020C7421	0476,0431,0446,0439
020C7422	0476,0422,0401,043E,0458
020C7423	0476,04012B
020C7424	042A,0422,0476
020C7425	0489,04013F,0489,044B
020C7426	0479,0433,04A5,04A5,044B
020C7427	044B,04C7,0420,040125
020C7428	044B,04CB,042A,046F
020C7429	044B,0417,04DB
020C742A	0447,04A8,04DE,040129,0452
020C742C	0447,046D,0447,0478,04B6
020C742D	0447,04011C,0424,0481
020C742E	0489,0489,0489,0447
020C742F	0447,04AB,046C,044D
020C7430	040150,046B,0401,0458,04D9
020C7431	046B,0423,044B,044B,0447
020C7432	0498,0488,0423,0447
020C7433	0447,0495,0424,0481
020C7434	0447,0425,0425,0438,0423,0425
020C7435	040132,0449,04C7,04DD
020C7436	0448,04B9,0458,0426
020C7437	0447,046C,04011D
020C743A	0447,040123,047A
020C743B	047C,04F8,0447
020C743C	041C,043B,04F8,0447
020C743D	0447,04E3
020C743E	0459,0414,0449
020C743F	0459,04DA
020C7440	04C7,043D,0458,04B9
020C7441	0458,04017B
020C7442	0458,0422,04B3,0438,04E7,043B
020C7443	0458,040146,0452
020C7444	0458,0431,0483,0436
020C7445	0458,04A0,0439,0458
020C7446	04C7,0489,0404,0458
020C7447	0498,042A,0422,0458
020C7448	0458,0485,0498
020C7449	0458,0456,0415
020C744A	0447,0429,043B
020C744B	046C,0423,0415,0415
020C744C	0498,0479,0401,0426,043A
020C744D	045A,0423,0467,0439
020C744E	0430,0448,0433,04ED,0427,043B
020C744F	0430,040156,04B4
020C7450	046B,04C7,04F8
020C7451	041D,043D
020C7452	0410,0426,0404,0448
020C7454	0422,040115,040116
020C7455	040162,0495,0484,04C6
020C7456	0495,04012C,04012C
020C7457	0460,04CB,0419
020C7458	0422,04D1
020C7459	046A,0411,0458,047C
020C745A	0422,0412,041A
020C745B	042E,0458,043C
020C745C	040158,0439,043B
020C745D	0495,0405,0401,043D,040116
020C745F	04D1,0488,0423
020C7460	04C7,04012E,04A7,0498
020C7461	0422,04A6
020C7462	04CA,04A1,042A,04D9,04B4
020C7463	04DA,040167
020C7464	040162,04BB,0401,04B4,04DD
020C7465	04B4,04C7,04A7
020C7466	0447,0448,0452
020C7467	040158,0499,04DD
020C7468	04C7,042E,040D,0458,040116,040138,0469
020C7469	040138,04A9,0458
020C746A	040123,0487,045C,0424,0424
020C746B	040123,04AD
020C746C	040112,045F
020C746D	0449,0469,040104
020C746E	0495,0401,041D,0422,0422
020C746F	04012C,046B,0401,0498,0401
020C7471	04012C,0401,041D,0422,0422
020C7472	04C7,04011C,0468
020C7473	04D1,04CA
020C7474	04011C,042B,0462,04B9
020C7475	04F7,0401,0453,0497
020C7476	0481,040102,0481
020C7477	04C7,0404,0478
020C7478	0481,043C,0489
020C7479	04B4,0498,0401,0497
020C747A	04C7,04012E,0422,0401,041C,0439
020C747B	04C7,0401,04011D,0464
020C747C	04A0,046B,0423,0422,0467
020C747D	04A0,0495,0401,0495,0445
020C747E	04C7,0479,0404,043A
020C7521	04011F,0454,0480
020C7522	04A0,042B,0410
020C7523	046B,0414,043D,04B9
020C7524	0460,045A,045A,0401,0427,04A1
020C7525	046A,04B7
020C7526	0422,041E,040125
020C7527	046B,04C9,0423,0443,046C
020C7528	040167,0479,0404,040156
020C7529	0458,0404,044D,0447
020C752A	047C,046D,0415
020C752B	04012E,045A
020C752C	040112,0422,0401,04BC,0458
020C752D	0495,0401,0497,0401,0404,040138,046E,0464
020C752E	0495,04A8,04011E
020C752F	0404,04A6,040137
020C7530	040117,0426,04B5
020C7531	04011C,0422,0401,0458,0422,0458,0422,042A,0422
020C7532	04CB,040157
020C7533	04C7,045A,0405,0481,04A1
020C7534	04C7,046B,0423,04010C
020C7535	0489,0480,0467
020C7537	04B9,0495,042E,04DE,0403,04B5,04AF
020C7538	0476,0441,04B5,0438
020C7539	0495,04AB,0495,042E,0422,0422,0411
020C753A	0458,04DA,041A
020C753B	0484,0464,04A5
020C753C	0401,044B,0481,0405
020C753D	040128,0498,0438
020C753E	0414,04AB,044C,0405,0404
020C753F	04C7,0489,04A1,040B
020C7540	0476,0463,0458
020C7541	0456,0415,0408,040105,0423
020C7542	04015C,042B,0401,0458,040158
020C7543	04012C,04B1,04B1
020C7544	0471,0401,0423,045C,0425,0425,0425,0425,0481
020C7545	040158,0456,0415
020C7546	042A,0458,0400
020C7547	0413,0422,040156,04013C,04B4
020C7548	0410,0422,0422,0422,0422,041A
020C7549	04A0,042E,04B4,04013F,04B4,04B4
020C754A	04D1,046A,04AC,0401
020C754B	04C7,041C,040E,0404,0423,0422,0498
020C754C	0495,0427,0489
020C754D	04012C,040125,040C
020C754E	04CB,0401,04F0
020C7550	045F,0422,0422,0422,04C7
020C7551	0473,0458,0450,0498,04B1
020C7552	0481,0459,0411,0458
020C7553	040152,04B3,0484,04AB
020C7554	0495,04CB,040126
020C7555	040102,04A1,043A,045B
020C7556	046A,0488,0422,0422
020C7557	0422,0432,0400,0414,04AB
020C7558	0433,0415,04D7,040C,0423
020C7559	046E,046E,0495,042E,0429
020C755A	0422,0447,043D,04DD
020C755B	04C7,0495,046B,0467,0436
020C755C	04AA,042E,0458,047A
020C755D	0447,0405,0401,043D,040116
020C755E	042E,0431,0413,0472,0403,0403,0423
020C755F	0422,0499,0479,0401,0426
020C7560	0463,04EB
020C7561	0401,0458,041D,046C,0403,04B3
020C7562	0404,04EA,0411,0447,0423,0464
020C7563	04F0,04F0,0403,0410,0401,0410,0401
020C7564	0498,04C0,0401,04015B
020C7565	04CB,042E,04AE,044B
020C7566	04012C,045A,0401,0426,04A1
020C7567	04C7,040149,0472
020C7568	040104,044B,041A
020C7569	04ED,04011D,0410,0410,0411
020C756A	0489,04C0,04A8,0452
020C756C	041D,0405
020C756D	041B,0401
020C756E	042B,0402
020C756F	0464
020C7570	0441,0407
020C7571	040E,040E,0408
020C7572	0404,0410
020C7573	0411,0407
020C7574	041D,0404
020C7575	0403,040C,0412
020C7576	0400,0453
020C7577	0414,0410
020C7578	040E,0407,0432
020C7579	0422,0440
020C757A	0410,0400,0404
020C757B	0418,043B
020C757C	0404,0445
020C757E	0401,0400,0405,0401
020C7621	0411,0439
020C7622	043E,043A
020C7623	042A,040E,0407
020C7624	04A6,0400
020C7625	04C5
020C7626	041F,0401,0407
020C7627	0477,0401
020C7628	040B,045A
020C7629	0401,041E,0407
020C762A	0422,043A
020C762B	0431,0418
020C762C	046D,0407
020C762D	0418,0436
020C762E	0410,0404,040D
020C762F	048C,0401
020C7630	0441,0404,0404,0406
020C7631	0433,0404,043D
020C7632	0485,0407
020C7633	04C7,0431
020C7634	0411,0449
020C7635	043E,044D
020C7636	0403,0403,041F,0408
020C7637	0422,0401,0436
020C7638	0421,042C,0406
020C7639	0410,0403,0403,0405,0405
020C763A	0465,0436
020C763B	0422,0439,0401
020C763C	041D,044B
020C763D	0422,0478
020C763E	0404,0427,0425
020C763F	0401,041D,0422
020C7640	0441,040E,043B,0401
020C7641	0422,0400,0422
020C7642	046A,041A
020C7643	0401,0400,0404,0439
020C7644	0422,043A,0405
020C7645	0477,043A
020C7646	0400,0404,0436,0405
020C7647	041F,0403,0401,0401,0401
020C7648	0401,0429,0432
020C7649	0433,044B
020C764A	0422,0400,040B,0405
020C764B	0422,0401,0412
020C764C	046A,0439
020C764D	0404,0400,0425
020C764E	044B,0427
020C764F	041B,044D
020C7650	0447,040E,0406
020C7651	0401,0458,0422
020C7652	0463,0447
020C7653	0422,0422,0403,0401
020C7654	0459,045F
020C7655	045A,0444
020C7656	046B,044C
020C7657	0401,043D,044D
020C7658	0404,041E,0461
020C7659	042E,0403,0403,043B
020C765A	047C,0476
020C765B	04A0,044A
020C765C	0404,0405,0405,0404,0404,0400,0405
020C765D	0459,0444
020C765E	0447,0401,0419
020C765F	0476,0403,0404,0404
020C7660	04CB,0407
